#MPEC1 CAMP ELLIOTT 32.859167 -117.105556 539 ft RAWS
#
#Data provided by: Bureau of Land Management & Miramar Fire Department
#MesoWest Disclaimer
#
#English Units   Variable Descriptions

MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,PREC,PEAK,DWPF
1,23,2015, 6,24,PST, 48.0,29,3.0,4.0,38,2,0.0,3.80,4,17.3
1,23,2015, 7,24,PST, 47.0,33,2.0,3.0,64,2,12.0,3.80,3,19.4
1,23,2015, 8,24,PST, 57.0,24,1.0,4.0,43,2,257.0,3.80,4,20.6
1,23,2015, 9,24,PST, 66.0,17,1.0,3.0,65,2,493.0,3.80,3,19.9
1,23,2015, 10,24,PST, 72.0,10,0.0,3.0,,2,685.0,3.80,3,12.5
1,23,2015, 11,24,PST, 73.0,10,1.0,3.0,250,2,901.0,3.80,3,13.2
1,23,2015, 12,24,PST, 73.0,12,2.0,5.0,292,2,882.0,3.80,5,17.4
1,23,2015, 13,24,PST, 73.0,14,2.0,5.0,300,2,811.0,3.80,5,21.0
1,23,2015, 14,24,PST, 72.0,14,2.0,5.0,281,2,686.0,3.80,5,20.2
1,23,2015, 15,24,PST, 70.0,15,3.0,6.0,300,2,498.0,3.80,6,20.2
1,23,2015, 16,24,PST, 68.0,33,3.0,5.0,307,2,264.0,3.80,5,37.8
1,23,2015, 17,24,PST, 66.0,20,3.0,5.0,334,2,26.0,3.80,5,23.8
1,23,2015, 18,24,PST, 61.0,37,2.0,4.0,350,2,0.0,3.80,4,34.5
1,23,2015, 19,24,PST, 54.0,36,2.0,4.0,22,2,0.0,3.80,4,27.7
1,23,2015, 20,24,PST, 53.0,34,2.0,3.0,29,2,0.0,3.80,3,25.4
1,23,2015, 21,24,PST, 49.0,42,1.0,3.0,21,2,0.0,3.80,3,26.9
1,23,2015, 22,24,PST, 47.0,43,1.0,3.0,51,2,0.0,3.80,3,25.7
1,23,2015, 23,24,PST, 51.0,32,2.0,4.0,32,2,0.0,3.80,4,22.2
1,24,2015, 0,24,PST, 51.0,32,3.0,4.0,35,2,0.0,3.80,4,22.2
1,24,2015, 1,24,PST, 49.0,34,3.0,4.0,44,2,0.0,3.80,4,21.9
1,24,2015, 2,24,PST, 53.0,24,2.0,4.0,62,2,0.0,3.80,4,17.2
1,24,2015, 3,24,PST, 53.0,26,1.0,3.0,354,2,0.0,3.80,3,19.0
1,24,2015, 4,24,PST, 56.0,23,1.0,3.0,342,2,0.0,3.80,3,18.7
1,24,2015, 5,24,PST, 53.0,26,2.0,5.0,13,2,0.0,3.80,5,19.0
1,24,2015, 6,24,PST, 56.0,22,3.0,4.0,51,2,0.0,3.80,4,17.7
1,24,2015, 7,24,PST, 51.0,29,0.0,4.0,,2,18.0,3.80,4,19.9
1,24,2015, 8,24,PST, 59.0,27,1.0,2.0,1,2,253.0,3.80,2,25.1
1,24,2015, 9,24,PST, 68.0,22,1.0,3.0,167,2,486.0,3.80,3,27.7
1,24,2015, 10,24,PST, 75.0,13,4.0,7.0,90,2,680.0,3.80,7,20.8
1,24,2015, 11,24,PST, 78.0,11,3.0,7.0,63,2,804.0,3.80,7,19.2
1,24,2015, 12,24,PST, 81.0,11,1.0,5.0,77,2,847.0,3.80,5,21.5
1,24,2015, 13,24,PST, 81.0,11,3.0,7.0,138,2,804.0,3.80,7,21.5
1,24,2015, 14,24,PST, 82.0,9,1.0,4.0,59,2,689.0,3.80,4,17.6
1,24,2015, 15,24,PST, 82.0,10,2.0,6.0,78,2,502.0,3.80,6,20.1
1,24,2015, 16,24,PST, 79.0,11,4.0,7.0,35,2,272.0,3.80,7,20.0
1,24,2015, 17,24,PST, 74.0,12,3.0,7.0,74,2,29.0,3.80,7,18.2
1,24,2015, 18,24,PST, 67.0,21,0.0,4.0,,2,0.0,3.80,4,25.8
1,24,2015, 19,24,PST, 60.0,24,1.0,3.0,38,2,0.0,3.80,3,23.1
1,24,2015, 20,24,PST, 59.0,25,2.0,3.0,39,2,0.0,3.80,3,23.2
1,24,2015, 21,24,PST, 58.0,25,2.0,3.0,41,2,0.0,3.80,3,22.4
1,24,2015, 22,24,PST, 57.0,26,1.0,4.0,72,2,0.0,3.80,4,22.5
1,24,2015, 23,24,PST, 62.0,19,4.0,6.0,47,2,0.0,3.80,6,19.3
1,25,2015, 0,24,PST, 58.0,24,1.0,5.0,17,2,0.0,3.80,5,21.4
1,25,2015, 1,24,PST, 54.0,31,2.0,3.0,36,2,0.0,3.80,3,24.1
1,25,2015, 2,24,PST, 55.0,29,2.0,4.0,32,2,0.0,3.80,4,23.3
1,25,2015, 3,24,PST, 55.0,29,1.0,3.0,138,2,0.0,3.80,3,23.3
1,25,2015, 4,24,PST, 54.0,33,2.0,3.0,51,2,0.0,3.80,3,25.6
1,25,2015, 5,24,PST, 54.0,33,0.0,3.0,,2,0.0,3.80,3,25.6
1,25,2015, 6,24,PST, 57.0,31,0.0,2.0,,2,0.0,3.80,2,26.7
1,25,2015, 7,24,PST, 54.0,38,0.0,2.0,,2,32.0,3.80,2,29.0
1,25,2015, 8,24,PST, 67.0,31,1.0,2.0,30,2,336.0,3.80,2,35.4
1,25,2015, 9,24,PST, 67.0,29,1.0,3.0,1,2,245.0,3.80,3,33.7
1,25,2015, 10,24,PST, 79.0,20,1.0,3.0,231,2,833.0,3.80,3,34.5
1,25,2015, 11,24,PST, 78.0,16,2.0,5.0,201,2,396.0,3.80,5,28.2
1,25,2015, 12,24,PST, 82.0,16,3.0,5.0,178,2,1020.0,3.80,5,31.4
1,25,2015, 13,24,PST, 78.0,14,2.0,7.0,223,2,401.0,3.80,7,24.9
1,25,2015, 14,24,PST, 76.0,15,3.0,6.0,212,2,336.0,3.80,6,25.0
1,25,2015, 15,24,PST, 75.0,16,2.0,5.0,293,2,245.0,3.80,5,25.8
1,25,2015, 16,24,PST, 73.0,17,1.0,3.0,288,2,110.0,3.80,3,25.6
1,25,2015, 17,24,PST, 71.0,20,1.0,2.0,348,2,6.0,3.80,2,27.9
1,25,2015, 18,24,PST, 65.0,33,1.0,1.0,32,2,0.0,3.80,1,35.2
1,25,2015, 19,24,PST, 63.0,28,2.0,4.0,30,2,0.0,3.80,4,29.4
1,25,2015, 20,24,PST, 64.0,27,2.0,3.0,32,2,0.0,3.80,3,29.4
1,25,2015, 21,24,PST, 63.0,27,1.0,3.0,19,2,0.0,3.80,3,28.5
1,25,2015, 22,24,PST, 63.0,28,1.0,4.0,22,2,1.0,3.80,4,29.4
1,25,2015, 23,24,PST, 63.0,28,1.0,3.0,98,2,0.0,3.80,3,29.4
1,26,2015, 0,24,PST, 62.0,31,1.0,3.0,75,2,0.0,3.80,3,31.0
1,26,2015, 1,24,PST, 63.0,28,2.0,3.0,38,2,0.0,3.80,3,29.4
1,26,2015, 2,24,PST, 63.0,27,2.0,4.0,49,2,0.0,3.80,4,28.5
1,26,2015, 3,24,PST, 64.0,30,1.0,3.0,321,2,0.0,3.80,3,31.9
1,26,2015, 4,24,PST, 64.0,28,1.0,3.0,14,2,0.0,3.80,3,30.2
1,26,2015, 5,24,PST, 63.0,31,1.0,4.0,107,2,0.0,3.80,4,31.9
1,26,2015, 6,24,PST, 60.0,35,1.0,4.0,106,2,0.0,3.80,4,32.3
1,26,2015, 7,24,PST, 59.0,42,2.0,3.0,34,2,14.0,3.80,3,35.9
1,26,2015, 8,24,PST, 62.0,38,2.0,4.0,45,2,69.0,3.80,4,36.1
1,26,2015, 9,24,PST, 67.0,34,1.0,3.0,59,2,182.0,3.80,3,37.7
1,26,2015, 10,24,PST, 70.0,33,0.0,3.0,,2,260.0,3.80,3,39.6
1,26,2015, 11,24,PST, 73.0,35,0.0,1.0,,2,178.0,3.80,1,43.7
1,26,2015, 12,24,PST, 72.0,36,2.0,6.0,58,2,247.0,3.80,6,43.6
1,26,2015, 13,24,PST, 64.0,67,5.0,10.0,175,2,73.0,3.80,10,52.8
1,26,2015, 14,24,PST, 60.0,74,3.0,11.0,169,2,108.0,3.80,11,51.7
1,26,2015, 15,24,PST, 60.0,75,0.0,4.0,,2,118.0,3.80,4,52.0
1,26,2015, 16,24,PST, 59.0,86,2.0,3.0,53,2,32.0,3.80,3,54.8
1,26,2015, 17,24,PST, 58.0,85,2.0,4.0,16,2,8.0,3.80,4,53.5
1,26,2015, 18,24,PST, 56.0,87,1.0,3.0,26,2,0.0,3.80,3,52.2
1,26,2015, 19,24,PST, 56.0,87,3.0,4.0,32,2,0.0,3.80,4,52.2
1,26,2015, 20,24,PST, 56.0,90,3.0,4.0,54,2,0.0,3.80,4,53.1
1,26,2015, 21,24,PST, 55.0,89,2.0,5.0,54,2,0.0,3.80,5,51.8
1,26,2015, 22,24,PST, 54.0,91,2.0,3.0,30,2,0.0,3.80,3,51.4
1,26,2015, 23,24,PST, 55.0,90,2.0,3.0,52,2,0.0,3.80,3,52.1
1,27,2015, 0,24,PST, 55.0,88,0.0,3.0,,2,0.0,3.80,3,51.5
1,27,2015, 1,24,PST, 55.0,88,2.0,3.0,48,2,0.0,3.80,3,51.5
1,27,2015, 2,24,PST, 54.0,91,2.0,3.0,46,2,0.0,3.80,3,51.4
1,27,2015, 3,24,PST, 53.0,92,2.0,3.0,50,2,0.0,3.80,3,50.7
1,27,2015, 4,24,PST, 53.0,92,2.0,3.0,52,2,0.0,3.80,3,50.7
1,27,2015, 5,24,PST, 55.0,87,2.0,3.0,55,2,0.0,3.80,3,51.2
1,27,2015, 6,24,PST, 55.0,86,1.0,2.0,56,2,0.0,3.80,2,50.9
1,27,2015, 7,24,PST, 55.0,85,0.0,2.0,,2,22.0,3.80,2,50.6
1,27,2015, 8,24,PST, 59.0,75,0.0,0.0,,2,253.0,3.80,0,51.1
1,27,2015, 9,24,PST, 69.0,51,0.0,0.0,,2,394.0,3.80,0,50.1
1,27,2015, 10,24,PST, 73.0,43,0.0,0.0,,2,669.0,3.80,0,49.2
1,27,2015, 11,24,PST, 73.0,40,1.0,3.0,11,2,790.0,3.80,3,47.2
1,27,2015, 12,24,PST, 77.0,36,1.0,4.0,247,2,838.0,3.80,4,48.0
1,27,2015, 13,24,PST, 75.0,41,3.0,10.0,268,2,800.0,3.80,10,49.7
1,27,2015, 14,24,PST, 72.0,45,4.0,7.0,296,2,690.0,3.80,7,49.5
1,27,2015, 15,24,PST, 71.0,51,3.0,6.0,306,2,505.0,3.80,6,51.9
1,27,2015, 16,24,PST, 67.0,62,3.0,6.0,305,2,310.0,3.80,6,53.5
1,27,2015, 17,24,PST, 65.0,64,2.0,5.0,319,2,38.0,3.80,5,52.5
1,27,2015, 18,24,PST, 62.0,70,2.0,3.0,324,2,0.0,3.80,3,52.1
1,27,2015, 19,24,PST, 60.0,72,0.0,2.0,,2,0.0,3.80,2,50.9
1,27,2015, 20,24,PST, 55.0,82,0.0,2.0,,2,0.0,3.80,2,49.6
1,27,2015, 21,24,PST, 52.0,91,0.0,0.0,,2,0.0,3.80,0,49.5
1,27,2015, 22,24,PST, 52.0,91,0.0,0.0,,2,0.0,3.80,0,49.5
1,27,2015, 23,24,PST, 54.0,87,2.0,4.0,28,2,0.0,3.80,4,50.2
1,28,2015, 0,24,PST, 56.0,83,2.0,3.0,114,2,0.0,3.80,3,50.9
1,28,2015, 1,24,PST, 55.0,85,1.0,2.0,58,2,0.0,3.80,2,50.6
1,28,2015, 2,24,PST, 54.0,86,2.0,3.0,45,2,0.0,3.80,3,49.9
1,28,2015, 3,24,PST, 54.0,87,2.0,3.0,29,2,0.0,3.80,3,50.2
1,28,2015, 4,24,PST, 53.0,87,1.0,3.0,31,2,0.0,3.80,3,49.2
1,28,2015, 5,24,PST, 52.0,86,2.0,3.0,9,2,0.0,3.80,3,47.9
1,28,2015, 6,24,PST, 52.0,89,2.0,3.0,42,2,0.0,3.80,3,48.9
1,28,2015, 7,24,PST, 53.0,84,2.0,3.0,66,2,20.0,3.80,3,48.3
1,28,2015, 8,24,PST, 58.0,70,2.0,5.0,77,2,182.0,3.81,5,48.3
1,28,2015, 9,24,PST, 65.0,54,1.0,4.0,46,2,352.0,3.81,4,47.9
1,28,2015, 10,24,PST, 72.0,43,0.0,2.0,,2,489.0,3.81,2,48.3
1,28,2015, 11,24,PST, 74.0,36,0.0,2.0,,2,927.0,3.81,2,45.3
1,28,2015, 12,24,PST, 77.0,31,2.0,4.0,302,2,478.0,3.81,4,44.0
1,28,2015, 13,24,PST, 75.0,36,3.0,4.0,283,2,429.0,3.81,4,46.2
1,28,2015, 14,24,PST, 72.0,37,3.0,5.0,306,2,311.0,3.81,5,44.3
1,28,2015, 15,24,PST, 70.0,48,2.0,4.0,312,2,228.0,3.81,4,49.4
1,28,2015, 16,24,PST, 69.0,57,2.0,4.0,325,2,120.0,3.81,4,53.1
1,28,2015, 17,24,PST, 67.0,61,2.0,4.0,311,2,17.0,3.81,4,53.1
1,28,2015, 18,24,PST, 63.0,66,0.0,3.0,,2,0.0,3.81,3,51.5
1,28,2015, 19,24,PST, 62.0,63,0.0,0.0,,2,0.0,3.81,0,49.3
1,28,2015, 20,24,PST, 60.0,70,0.0,2.0,,2,0.0,3.81,2,50.2
1,28,2015, 21,24,PST, 59.0,73,0.0,0.0,,2,0.0,3.81,0,50.4
1,28,2015, 22,24,PST, 60.0,71,0.0,2.0,,2,0.0,3.81,2,50.6
1,28,2015, 23,24,PST, 61.0,70,0.0,2.0,,2,0.0,3.81,2,51.1
1,29,2015, 0,24,PST, 60.0,69,0.0,0.0,,2,0.0,3.81,0,49.8
1,29,2015, 1,24,PST, 61.0,66,0.0,0.0,,-1,0.0,3.81,0,49.6
1,29,2015, 2,24,PST, 60.0,67,1.0,3.0,53,2,0.0,3.81,3,49.0
1,29,2015, 3,24,PST, 61.0,60,2.0,3.0,41,2,0.0,3.81,3,47.0
1,29,2015, 4,24,PST, 60.0,61,1.0,3.0,52,2,0.0,3.81,3,46.5
1,29,2015, 5,24,PST, 58.0,66,2.0,3.0,42,2,0.0,3.81,3,46.7
1,29,2015, 6,24,PST, 57.0,68,1.0,3.0,44,2,0.0,3.81,3,46.5
1,29,2015, 7,24,PST, 58.0,64,2.0,3.0,45,2,8.0,3.81,3,45.9
1,29,2015, 8,24,PST, 60.0,62,2.0,3.0,56,2,80.0,3.81,3,46.9
1,29,2015, 9,24,PST, 66.0,49,2.0,4.0,83,2,254.0,3.81,4,46.3
1,29,2015, 10,24,PST, 73.0,40,0.0,3.0,,2,327.0,3.81,3,47.2
1,29,2015, 11,24,PST, 72.0,38,1.0,2.0,257,2,279.0,3.81,2,45.0
1,29,2015, 12,24,PST, 71.0,38,1.0,2.0,307,2,34,24,PST, 73.0,38,2.0,3.0,175,2,226.0,3.81,3,45.9
1,29,2015, 15,24,PST, 67.0,56,3.0,5.0,219,2,92.0,3.81,5,50.8
1,29,2015, 16,24,PST, 64.0,71,0.0,6.0,,2,51.0,3.81,6,54.4
1,29,2015, 17,24,PST, 63.0,70,1.0,3.0,314,2,9.0,3.81,3,53.1
1,29,2015, 18,24,PST, 61.0,75,0.0,1.0,,2,0.0,3.81,1,53.0
1,29,2015, 19,24,PST, 60.0,82,0.0,2.0,,2,0.0,3.81,2,54.5
1,29,2015, 20,24,PST, 60.0,82,0.0,2.0,,2,0.0,3.81,2,54.5
1,29,2015, 21,24,PST, 59.0,89,0.0,0.0,,2,8
1,30,2015, 8,24,PST, 58.0,87,0.0,1.0,,2,71.0,3.81,1,54.2
1,30,2015, 9,24,PST, 61.0,84,0.0,0.0,,2,141.0,3.81,0,56.1
1,30,2015, 10,24,PST, 62.0,77,0.0,0.0,,2,158.0,3.81,0,54.7
1,30,2015, 11,24,PST, 63.0,69,0.0,0.0,,2,124.0,3.81,0,52.7
1,30,2015, 12,24,PST, 61.0,78,0.0,0.0,,2,146.0,3.81,0,54.1
1,30,2015, 13,24,PST, 63.0,72,1.0,2.0,326,2,237.0,3.81,2,53.8
1,30,2015, 14,24,PST, 64.0,67,0.0,3.0,,2,209.0,3.81,3,52.8
1,30,2015, 15,24,PST, 64.0,64,1.0,3.0,316,2,156.0,3.81,3,51.6
1,30,2015, 16,24,PST, 63.0,66,2.0,4.0,285,2,108.0,3.81,4,51.5
1,30,2015, 17,24,PST, 61.0,68,0.0,2.0,,2,15.0,3.81,2,50.4
1,30,2015, 18,24,PST, 59.0,78,0.0,0.0,,2,0.0,3.81,0,52.1
1,30,2015, 19,24,PST, 57.0,83,0.0,0.0,,2,0.0,3.81,0,51.9
1,30,2015, 20,24,PST, 55.0,87,0.0,0.0,,2,0.0,3.81,0,51.2
1,30,2015, 21,24,PST, 54.0,87,0.0,0.0,,2,0.0,3.81,0,50.2
1,30,2015, 22,24,PST, 54.0,88,0.0,0.0,,2,0.0,3.81,0,50.5
1,30,2015, 23,24,PST, 56.0,93,0.0,0.0,,2,0.0,3.81,0,54.0
1,31,2015, 0,24,PST, 54.0,97,0.0,0.0,,2,0.0,3.81,0,53.2
1,31,2015, 1,24,PST, 54.0,96,0.0,0.0,,-1,0.0,3.81,0,52.9
1,31,2015, 2,24,PST, 54.0,96,0.0,0.0,,2,0.0,3.81,0,52.9
1,31,2015, 3,24,PST, 54.0,96,0.0,4.0,,2,0.0,3.81,4,52.9
1,31,2015, 4,24,PST, 54.0,95,2.0,4.0,78,-1,0.0,3.81,4,52.6
1,31,2015, 5,24,PST, 53.0,95,2.0,4.0,69,2,0.0,3.81,4,51.6
1,31,2015, 6,24,PST, 54.0,94,0.0,3.0,,2,0.0,3.81,3,52.3
1,31,2015, 7,24,PST, 55.0,93,0.0,0.0,,2,9.0,3.81,0,53.0
1,31,2015, 8,24,PST, 56.0,92,0.0,0.0,,2,40.0,3.81,0,53.7
1,31,2015, 9,24,PST, 59.0,84,0.0,0.0,,2,319.0,3.81,0,54.2
1,31,2015, 10,24,PST, 59.0,89,0.0,0.0,,2,166.0,3.81,0,55.8
1,31,2015, 11,24,PST, 67.0,73,0.0,0.0,,2,1104.0,3.81,0,58.1
1,31,2015, 12,24,PST, 66.0,67,1.0,3.0,293,2,508.0,3.81,3,54.7
1,31,2015, 13,24,PST, 66.0,64,3.0,8.0,331,2,235.0,3.81,8,53.5
1,31,2015, 14,24,PST, 66.0,64,3.0,6.0,304,2,723.0,3.81,6,53.5
1,31,2015, 15,24,PST, 66.0,63,4.0,7.0,295,2,502.0,3.81,7,53.0
1,31,2015, 16,24,PST, 65.0,66,3.0,6.0,315,2,271.0,3.81,6,53.4
1,31,2015, 17,24,PST, 62.0,72,3.0,7.0,312,2,50.0,3.81,7,52.9
1,31,2015, 18,24,PST, 60.0,77,1.0,4.0,314,2,0.0,3.81,4,52.8
1,31,2015, 19,24,PST, 59.0,84,0.0,3.0,,2,0.0,3.81,3,54.2
1,31,2015, 20,24,PST, 53.0,92,0.0,0.0,,2,0.0,3.81,0,50.7
1,31,2015, 21,24,PST, 53.0,94,0.0,0.0,,2,0.0,3.81,0,51.3
1,31,2015, 22,24,PST, 52.0,96,0.0,0.0,,2,0.0,3.81,0,50.9
1,31,2015, 23,24,PST, 53.0,96,2.0,4.0,55,2,0.0,3.81,4,51.9
2,1,2015, 0,24,PST, 53.0,92,2.0,3.0,1,2,0.0,3.81,3,50.7
2,1,2015, 1,24,PST, 50.0,97,1.0,2.0,94,2,0.0,3.81,2,49.2
2,1,2015, 2,24,PST, 50.0,97,2.0,3.0,48,2,0.0,3.81,3,49.2
2,1,2015, 3,24,PST, 50.0,98,2.0,4.0,40,2,0.0,3.81,4,49.5
2,1,2015, 4,24,PST, 50.0,98,2.0,4.0,44,2,0.0,3.81,4,49.5
2,1,2015, 5,24,PST, 50.0,97,2.0,3.0,23,2,0.0,3.81,3,49.2
2,1,2015, 6,24,PST, 51.0,94,1.0,4.0,77,2,0.0,3.81,4,49.3
2,1,2015, 7,24,PST, 50.0,92,2.0,4.0,55,2,43.0,3.81,4,47.8
2,1,2015, 8,24,PST, 59.0,69,2.0,4.0,67,2,271.0,3.81,4,48.8
2,1,2015, 9,24,PST, 67.0,52,0.0,5.0,,2,508.0,3.81,5,48.8
2,1,2015, 10,24,PST, 73.0,46,0.0,2.0,,2,405.0,3.81,2,51.0
2,1,2015, 11,24,PST, 75.0,38,2.0,3.0,268,2,830.0,3.81,3,47.7
2,1,2015, 12,24,PST, 76.0,34,2.0,4.0,299,2,877.0,3.81,4,45.6
2,1,2015, 13,24,PST, 73.0,45,5.0,8.0,310,2,836.0,3.81,8,50.4
2,1,2015, 14,24,PST, 73.0,47,3.0,6.0,318,2,716.0,3.81,6,51.6
2,1,2015, 15,24,PST, 74.0,30,4.0,7.0,322,2,556.0,3.81,7,40.6
2,1,2015, 16,24,PST, 72.0,32,4.0,7.0,318,2,263.0,3.81,7,40.5
2,1,2015, 17,24,PST, 68.0,42,2.0,5.0,307,2,62.0,3.81,5,44.0
2,1,2015, 18,24,PST, 62.0,56,0.0,2.0,,2,0.0,3.81,2,46.1
2,1,2015, 19,24,PST, 55.0,67,0.0,2.0,,2,0.0,3.81,2,44.2
2,1,2015, 20,24,PST, 55.0,66,1.0,3.0,42,2,0.0,3.81,3,43.9
2,1,2015, 21,24,PST, 56.0,62,1.0,2.0,22,2,0.0,3.81,2,43.2
2,1,2015, 22,24,PST, 53.0,69,1.0,3.0,13,2,0.0,3.81,3,43.1
2,1,2015, 23,24,PST, 53.0,69,2.0,3.0,29,2,0.0,3.81,3,43.1
2,2,2015, 0,24,PST, 54.0,67,2.0,3.0,22,2,0.0,3.81,3,43.3
2,2,2015, 1,24,PST, 54.0,70,2.0,3.0,61,2,0.0,3.81,3,44.4
2,2,2015, 2,24,PST, 53.0,72,2.0,3.0,59,2,0.0,3.81,3,44.2
2,2,2015, 3,24,PST, 53.0,69,3.0,4.0,55,2,0.0,3.81,4,43.1
2,2,2015, 4,24,PST, 53.0,63,2.0,4.0,48,2,0.0,3.81,4,40.7
2,2,2015, 5,24,PST, 52.0,67,2.0,3.0,53,2,0.0,3.81,3,41.4
2,2,2015, 6,24,PST, 51.0,63,3.0,4.0,47,2,0.0,3.81,4,38.9
2,2,2015, 7,24,PST, 51.0,64,1.0,4.0,15,2,24.0,3.81,4,39.3
2,2,2015, 8,24,PST, 60.0,41,2.0,3.0,47,2,284.0,3.81,3,36.2
2,2,2015, 9,24,PST, 70.0,33,1.0,3.0,309,2,472.0,3.81,3,39.6
2,2,2015, 10,24,PST, 70.0,34,1.0,3.0,305,2,372.0,3.81,3,40.3
2,2,2015, 11,24,PST, 76.0,25,0.0,2.0,,2,845.0,3.81,2,37.6
2,2,2015, 12,24,PST, 77.0,27,2.0,4.0,295,2,889.0,3.81,4,40.4
2,2,2015, 13,24,PST, 75.0,30,4.0,6.0,295,2,852.0,3.81,6,41.4
2,2,2015, 14,24,PST, 75.0,32,3.0,5.0,309,2,727.0,3.81,5,43.1
2,2,2015, 15,24,PST, 76.0,28,3.0,5.0,312,2,539.0,3.81,5,40.5
2,2,2015, 16,24,PST, 73.0,32,3.0,4.0,310,2,310.0,3.81,4,41.4
2,2,2015, 17,24,PST, 68.0,55,2.0,4.0,308,2,45.0,3.81,4,51.2
2,2,2015, 18,24,PST, 62.0,75,1.0,3.0,315,2,1.0,3.81,3,54.0
2,2,2015, 19,24,PST, 54.0,74,0.0,3.0,,2,0.0,3.81,3,45.9
2,2,2015, 20,24,PST, 55.0,74,0.0,0.0,,2,0.0,3.81,0,46.9
2,2,2015, 21,24,PST, 51.0,90,0.0,0.0,,2,0.0,3.81,0,48.2
2,2,2015, 22,24,PST, 51.0,94,0.0,0.0,,2,0.0,3.81,0,49.3
2,2,2015, 23,24,PST, 48.0,91,2.0,2.0,48,2,0.0,3.81,2,45.5
2,3,2015, 0,24,PST, 50.0,92,1.0,2.0,72,2,0.0,3.81,2,47.8
2,3,2015, 1,24,PST, 51.0,85,1.0,2.0,34,2,0.0,3.81,2,46.7
2,3,2015, 2,24,PST, 47.0,88,0.0,2.0,,2,0.0,3.81,2,43.6
2,3,2015, 3,24,PST, 49.0,94,1.0,2.0,31,2,0.0,3.81,2,47.3
2,3,2015, 4,24,PST, 46.0,97,0.0,2.0,,2,0.0,3.81,2,45.2
2,3,2015, 5,24,PST, 46.0,98,0.0,0.0,,2,0.0,3.81,0,45.5
2,3,2015, 6,24,PST, 44.0,97,0.0,0.0,,2,0.0,3.81,0,43.2
2,3,2015, 7,24,PST, 46.0,96,2.0,2.0,61,2,44.0,3.81,2,44.9
2,3,2015, 8,24,PST, 56.0,77,1.0,3.0,168,2,284.0,3.81,3,48.9
2,3,2015, 9,24,PST, 66.0,50,0.0,1.0,,2,529.0,3.81,1,46.8
2,3,2015, 10,24,PST, 68.0,50,1.0,2.0,324,2,225.0,3.81,2,48.7
2,3,2015, 11,24,PST, 76.0,38,0.0,2.0,,2,843.0,3.81,2,48.5
2,3,2015, 12,24,PST, 77.0,32,2.0,4.0,308,2,887.0,3.81,4,44.9
2,3,2015, 13,24,PST, 80.0,29,1.0,3.0,219,2,855.0,3.81,3,44.9
2,3,2015, 14,24,PST, 79.0,31,2.0,4.0,239,2,741.0,3.81,4,45.8
2,3,2015, 15,24,PST, 73.0,46,3.0,6.0,303,2,547.0,3.81,6,51.0
2,3,2015, 16,24,PST, 68.0,59,3.0,5.0,308,2,326.0,3.81,5,53.1
2,3,2015, 17,24,PST, 68.0,61,0.0,4.0,,2,61.0,3.81,4,54.0
2,3,2015, 18,24,PST, 62.0,72,0.0,0.0,,2,0.0,3.81,0,52.9
2,3,2015, 19,24,PST, 55.0,93,0.0,0.0,,2,0.0,3.81,0,53.0
2,3,2015, 20,24,PST, 53.0,93,0.0,0.0,,2,0.0,3.81,0,51.0
2,3,2015, 21,24,PST, 56.0,98,0.0,0.0,,2,0.0,3.81,0,55.4
2,3,2015, 22,24,PST, 56.0,97,0.0,2.0,,2,0.0,3.81,2,55.2
2,3,2015, 23,24,PST, 56.0,97,0.0,3.0,,2,0.0,3.81,3,55.2
2,4,2015, 0,24,PST, 55.0,98,0.0,0.0,,2,0.0,3.81,0,54.4
2,4,2015, 1,24,PST, 55.0,97,0.0,0.0,,2,0.0,3.81,0,54.2
2,4,2015, 2,24,PST, 53.0,98,0.0,0.0,,2,0.0,3.81,0,52.4
2,4,2015, 3,24,PST, 50.0,99,0.0,0.0,,2,0.0,3.81,0,49.7
2,4,2015, 4,24,PST, 51.0,100,0.0,0.0,,2,0.0,3.81,0,51.0
2,4,2015, 5,24,PST, 50.0,99,0.0,0.0,,2,0.0,3.81,0,49.7
2,4,2015, 6,24,PST, 46.0,100,0.0,0.0,,2,0.0,3.81,0,46.0
2,4,2015, 7,24,PST, 45.0,100,0.0,0.0,,2,41.0,3.81,0,45.0
2,4,2015, 8,24,PST, 54.0,98,0.0,0.0,,2,286.0,3.81,0,53.4
2,4,2015, 9,24,PST, 66.0,60,0.0,0.0,,2,532.0,3.81,0,51.7
2,4,2015, 10,24,PST, 68.0,59,0.0,0.0,,2,205.0,3.81,0,53.1
2,4,2015, 11,24,PST, 73.0,43,0.0,0.0,,2,846.0,3.81,0,49.2
2,4,2015, 12,24,PST, 75.0,39,1.0,3.0,303,2,897.0,3.81,3,48.3
2,4,2015, 13,24,PST, 73.0,43,3.0,5.0,298,2,859.0,3.81,5,49.2
2,4,2015, 14,24,PST, 71.0,43,3.0,6.0,288,2,745.0,3.81,6,47.4
2,4,2015, 15,24,PST, 73.0,38,2.0,4.0,281,2,556.0,3.81,4,45.9
2,4,2015, 16,24,PST, 70.0,55,3.0,4.0,294,2,316.0,3.81,4,53.1
2,4,2015, 17,24,PST, 65.0,69,3.0,4.0,308,2,61.0,3.81,4,54.6
2,4,2015, 18,24,PST, 58.0,85,0.0,3.0,,2,0.0,3.81,3,53.5
